size,count
696,113
712,115
808,121
816,112
856,128
888,136
904,106
936,113
976,102
1234,5064
289,41
900,39
1100,39
1300,20
1432,43
1500,47
1700,32
1800,32
2300,48
2700,53
2800,39
2900,35
3000,45
3100,28
3400,29
613,47
625,28
1228,34
222,29
243,30
266,28
273,41
294,29
299,49
315,38
317,39
331,42
346,41
351,43
353,37
362,43
363,37
365,43
369,36
370,39
373,45
378,38
385,23
391,29
397,49
398,47
401,35
402,28
405,39
406,38
407,38
409,42
417,36
418,21
422,32
423,37
426,32
429,47
431,25
434,33
435,32
438,29
442,37
443,23
444,24
445,31
447,46
449,36
452,28
453,32
454,45
455,40
457,26
458,44
459,20
462,23
463,39
465,34
468,50
469,39
471,29
475,37
477,41
478,59
479,37
481,35
482,29
484,34
487,41
490,26
491,35
494,35
497,27
499,51
501,55
502,42
503,26
505,35
508,41
509,46
514,35
515,51
518,36
521,45
523,35
524,28
525,28
526,53
527,47
530,36
535,42
538,38
539,22
540,38
543,31
545,28
546,37
548,34
549,29
550,38
553,38
554,38
555,52
556,39
557,32
558,34
561,35
565,33
569,36
570,52
571,44
572,44
574,46
578,35
579,51
581,37
582,46
585,33
587,41
591,27
593,38
594,49
595,29
598,35
599,44
601,36
605,42
606,50
609,40
610,26
611,33
612,29
614,42
617,49
618,28
619,39
620,30
622,45
626,29
627,38
628,32
629,36
630,28
634,41
636,28
637,33
638,30
639,38
645,40
649,37
650,40
651,45
652,35
653,17
654,58
655,33
657,38
658,36
659,31
661,31
662,28
663,44
666,23
667,46
668,25
669,36
670,50
671,43
673,48
674,38
675,43
676,49
677,23
679,50
681,36
682,49
683,30
685,38
686,27
689,52
691,32
692,24
694,37
695,34
697,44
699,32
702,24
703,32
705,49
706,39
707,44
708,32
709,47
710,40
711,36
713,28
716,39
718,44
719,39
721,32
724,50
725,34
726,46
727,43
729,37
730,32
731,46
732,32
733,26
734,40
735,36
737,44
740,39
741,36
742,37
743,38
745,49
746,40
748,42
750,35
753,42
754,41
755,56
757,27
758,29
761,38
762,44
763,40
764,31
765,48
770,38
771,43
773,41
774,45
775,43
777,28
778,24
779,32
780,34
781,41
782,35
783,40
785,35
786,34
787,28
790,46
791,47
793,37
794,37
795,41
796,41
797,50
799,33
801,43
802,34
803,31
804,30
805,44
807,37
810,45
812,40
813,39
814,37
815,39
817,34
818,36
819,35
820,57
821,44
822,25
823,57
826,32
827,40
828,27
830,41
831,29
835,22
837,45
838,45
839,30
842,41
843,24
844,29
845,24
846,36
847,44
849,39
850,36
851,30
852,47
854,40
857,15
859,51
860,39
862,40
863,25
865,37
866,36
867,28
869,29
870,52
871,53
873,33
874,30
876,33
877,29
878,42
879,38
882,38
883,39
884,42
886,40
887,38
889,30
890,38
891,49
892,42
893,46
894,24
895,51
897,40
898,34
899,50
901,34
902,44
905,37
907,30
908,28
909,44
910,37
911,25
914,29
915,41
916,43
917,36
918,27
919,28
922,33
923,38
925,31
926,43
927,52
929,57
931,38
933,32
934,23
935,28
938,39
940,45
942,31
945,43
946,38
948,34
949,55
950,36
951,39
953,39
954,34
956,33
957,39
959,51
961,43
962,29
963,27
965,31
969,50
970,35
971,40
972,44
973,40
974,36
975,23
977,52
978,36
979,37
980,32
981,21
982,32
983,37
985,38
986,42
987,31
989,32
991,29
993,54
994,50
995,34
996,57
997,36
998,30
999,40
1001,31
1002,36
1003,37
1004,31
1005,38
1006,39
1007,29
1010,34
1011,39
1012,37
1013,49
1014,30
1015,44
1017,41
1018,29
1019,44
1022,36
1023,35
1025,33
1027,32
1028,34
1031,35
1033,32
1035,57
1036,34
1037,45
1038,38
1039,46
1042,35
1043,40
1044,28
1045,31
1046,23
1047,38
1049,45
1050,20
1051,38
1052,40
1053,26
1054,23
1055,29
1058,56
1059,43
1060,39
1062,44
1065,28
1066,30
1067,33
1068,54
1069,31
1070,27
1071,43
1072,37
1073,34
1075,35
1076,34
1077,42
1078,31
1079,39
1080,32
1081,25
1083,37
1085,33
1086,32
1089,40
1090,40
1091,39
1092,38
1095,42
1098,38
1099,46
1101,25
1102,30
1103,50
1105,34
1106,48
1107,41
1108,31
1109,41
1111,29
1113,24
1114,45
1115,40
1116,44
1117,18
1118,46
1119,33
1121,24
1123,42
1124,37
1126,53
1127,36
1128,44
1129,33
1130,48
1131,42
1132,29
1133,40
1135,31
1137,37
1139,26
1140,40
1141,32
1142,32
1143,39
1144,35
1145,45
1146,31
1147,41
1148,37
1149,35
1150,35
1151,21
1154,39
1157,37
1158,26
1159,33
1161,38
1162,43
1164,24
1165,35
1167,37
1168,47
1169,34
1170,34
1174,27
1175,41
1176,36
1177,49
1178,37
1179,38
1180,37
1186,30
1189,28
1190,40
1192,33
1193,41
1194,26
1195,35
1196,31
1197,28
1199,30
1201,37
1203,44
1204,43
1205,43
1206,33
1207,30
1209,37
1210,41
1211,40
1219,29
1220,35
1226,31
1227,33
1229,24
1230,38
1231,25
1235,49
1236,28
1238,44
1239,34
1240,36
1241,40
1243,18
1247,42
1249,33
1250,31
1251,41
1252,25
1253,24
1255,47
1257,38
1258,39
1259,29
1260,39
1261,38
1262,47
1263,38
1266,41
1267,38
1269,47
1270,36
1271,37
1273,36
1274,28
1275,38
1276,32
1277,26
1278,42
1279,39
1281,47
1282,38
1283,45
1284,38
1285,27
1286,34
1287,44
1288,42
1289,34
1290,39
1291,43
1292,34
1293,38
1294,31
1295,44
1296,31
1297,50
1298,44
1299,35
1301,43
1302,39
1303,34
1306,45
1307,42
1308,46
1309,35
1310,31
1314,40
1315,30
1317,40
1318,41
1319,32
1321,40
1322,34
1323,33
1324,36
1325,26
1326,27
1327,38
1329,41
1330,36
1331,39
1332,38
1333,36
1334,34
1338,43
1339,49
1341,33
1342,45
1343,27
1345,31
1347,27
1348,31
1349,34
1351,34
1353,36
1354,35
1355,38
1356,39
1357,38
1358,33
1359,36
1360,29
1362,46
1363,21
1364,37
1365,47
1366,37
1368,36
1369,37
1370,38
1371,49
1372,43
1373,36
1375,42
1377,43
1378,23
1379,38
1380,38
1381,32
1382,37
1383,34
1384,31
1385,33
1386,24
1387,43
1388,39
1389,35
1390,35
1391,29
1392,46
1394,35
1395,47
1396,44
1397,35
1398,43
1399,22
1401,30
1402,37
1403,41
1404,34
1406,38
1407,33
1409,42
1410,36
1413,38
1414,37
1415,51
1416,42
1417,61
1418,45
1419,36
1420,37
1421,43
1423,42
1425,26
1428,25
1429,28
1430,40
1431,42
1433,49
1435,36
1437,38
1438,17
1439,42
1441,39
1442,47
1443,43
1444,38
1445,30
1446,25
1447,34
1450,30
1451,35
1454,28
1455,25
1456,43
1457,29
1458,34
1459,36
1460,47
1462,35
1463,51
1464,40
1467,42
1470,45
1473,29
1474,38
1475,25
1477,32
1479,25
1480,36
1481,44
1482,43
1483,42
1484,36
1485,50
1486,31
1487,37
1488,32
1489,37
1491,29
1493,30
1494,36
1495,50
1497,30
1498,38
1499,51
1501,24
1502,46
1505,38
1506,30
1507,35
1508,41
1509,34
1510,35
1511,38
1512,32
1514,33
1515,43
1516,68
1517,36
1518,29
1519,38
1521,47
1522,30
1523,37
1524,42
1525,34
1526,36
1528,41
1530,37
1531,27
1533,31
1535,29
1537,34
1538,41
1539,30
1540,23
1541,25
1546,29
1547,39
1548,43
1549,28
1551,39
1553,41
1554,48
1555,46
1557,29
1558,35
1559,37
1560,33
1561,47
1562,37
1563,34
1565,24
1566,46
1567,32
1569,41
1571,38
1572,53
1574,36
1575,37
1576,41
1577,36
1579,27
1580,41
1581,33
1582,33
1583,59
1585,39
1586,54
1587,51
1588,35
1589,31
1591,49
1593,31
1594,40
1595,45
1598,23
1599,41
1601,47
1602,29
1603,41
1604,42
1605,41
1607,28
1609,35
1610,23
1611,47
1612,44
1613,45
1614,44
1615,33
1617,30
1618,23
1619,43
1620,48
1621,54
1622,33
1623,23
1624,31
1625,50
1627,24
1628,30
1629,46
1631,38
1633,38
1634,37
1635,31
1636,35
1638,40
1639,42
1641,57
1642,31
1644,45
1645,27
1646,41
1647,38
1648,26
1649,35
1650,29
1651,29
1652,34
1653,43
1655,28
1658,24
1659,39
1660,40
1661,54
1662,32
1663,34
1666,40
1667,36
1668,49
1669,36
1670,32
1671,39
1672,42
1673,40
1674,38
1676,25
1677,47
1678,22
1679,41
1680,28
1681,39
1682,37
1684,30
1685,45
1686,45
1687,45
1689,39
1690,49
1691,34
1692,33
1693,37
1694,35
1695,48
1697,43
1699,37
1702,30
1704,42
1705,32
1706,55
1707,46
1708,41
1709,44
1710,36
1711,35
1714,42
1715,35
1717,49
1720,35
1721,32
1722,41
1723,46
1724,35
1725,31
1726,43
1727,38
1729,31
1730,28
1731,30
1732,34
1733,57
1734,39
1735,25
1737,32
1738,45
1739,38
1741,37
1742,36
1743,28
1744,38
1745,38
1746,25
1747,26
1748,26
1749,31
1750,42
1751,36
1752,26
1753,38
1754,35
1755,44
1756,37
1757,42
1758,31
1759,34
1761,29
1762,42
1763,42
1764,39
1765,29
1766,41
1767,28
1768,42
1769,23
1770,38
1771,46
1772,50
1773,41
1774,42
1775,29
1776,35
1777,33
1778,60
1779,50
1782,48
1785,28
1786,40
1787,43
1788,18
1789,40
1790,37
1793,40
1794,35
1798,32
1802,44
1803,58
1804,21
1805,37
1806,43
1807,32
1809,43
1810,58
1811,47
1813,42
1814,33
1815,46
1816,26
1817,46
1818,43
1819,48
1820,29
1821,47
1823,25
1825,47
1826,31
1827,43
1828,46
1829,36
1830,36
1831,31
1833,30
1837,39
1838,20
1840,48
1841,38
1842,40
1843,15
1844,31
1845,30
1846,43
1847,23
1849,36
1850,57
1852,29
1853,28
1854,30
1855,29
1860,28
1861,32
1863,45
1864,47
1865,38
1866,38
1868,42
1869,38
1870,38
1876,27
1877,40
1878,39
1879,44
1882,33
1883,40
1884,41
1885,44
1886,33
1887,27
1889,33
1890,33
1891,36
1892,26
1893,38
1895,23
1896,33
1898,45
1899,32
1901,42
1902,39
1903,36
1905,51
1906,33
1907,32
1909,42
1910,37
1911,27
1912,37
1913,40
1914,31
1915,31
1916,35
1917,51
1918,36
1919,22
1921,47
1922,35
1923,60
1924,56
1925,31
1926,27
1927,23
1930,37
1931,33
1933,24
1934,28
1935,29
1936,32
1937,33
1938,33
1940,50
1941,40
1942,28
1943,53
1946,56
1948,34
1949,49
1950,47
1951,40
1954,37
1955,41
1956,27
1957,44
1958,39
1959,47
1961,40
1962,50
1963,40
1964,29
1966,45
1967,38
1968,59
1970,35
1971,38
1972,38
1973,37
1974,32
1975,26
1978,40
1979,45
1981,36
1983,33
1985,36
1986,42
1987,32
1988,43
1989,23
1990,39
1991,61
1993,40
1994,38
1995,24
1996,37
1997,47
1998,32
1999,32
2001,27
2002,44
2003,40
2004,57
2005,29
2006,56
2007,46
2008,34
2009,46
2011,56
2012,35
2013,42
2014,39
2015,30
2017,33
2018,35
2019,38
2020,53
2021,37
2023,29
2025,32
2026,34
2027,28
2028,29
2029,35
2030,32
2031,33
2033,38
2035,35
2036,32
2037,42
2038,28
2039,36
2043,37
2044,28
2045,36
2046,32
2047,35
2049,41
2050,32
2051,26
2053,44
2055,31
2058,31
2060,47
2061,35
2062,39
2063,42
2065,32
2066,33
2067,22
2068,41
2070,34
2071,45
2073,42
2074,37
2075,46
2076,47
2077,49
2079,42
2082,40
2083,24
2084,31
2085,30
2086,41
2087,38
2088,43
2089,40
2090,24
2091,46
2092,41
2093,28
2094,44
2095,42
2097,39
2098,42
2099,35
2101,28
2102,32
2103,33
2105,42
2106,47
2107,32
2108,25
2109,36
2111,42
2113,27
2115,27
2116,24
2119,41
2121,30
2122,36
2126,34
2129,41
2130,40
2131,46
2134,28
2136,27
2137,34
2138,30
2139,30
2142,35
2143,39
2145,40
2146,46
2148,37
2149,37
2150,27
2151,45
2152,49
2153,23
2154,25
2155,43
2156,41
2157,27
2159,31
2160,34
2161,43
2162,41
2164,39
2165,24
2166,38
2167,25
2169,34
2170,44
2171,39
2172,39
2173,29
2174,27
2175,44
2177,40
2178,36
2179,30
2181,36
2182,37
2184,23
2186,41
2187,24
2188,37
2190,27
2191,45
2193,39
2194,36
2196,37
2197,42
2202,47
2203,45
2204,47
2205,34
2206,52
2207,36
2209,29
2210,37
2211,30
2212,28
2213,25
2214,56
2215,38
2217,35
2218,44
2219,42
2221,47
2222,43
2225,40
2226,41
2227,34
2228,32
2229,57
2230,51
2231,29
2232,41
2233,42
2234,45
2235,41
2236,51
2237,25
2238,51
2239,36
2241,35
2242,31
2243,31
2245,20
2247,30
2248,43
2249,32
2250,42
2251,23
2252,40
2253,39
2255,34
2256,24
2257,25
2258,36
2259,54
2260,42
2261,40
2262,35
2263,33
2265,35
2266,40
2269,28
2270,22
2271,29
2273,38
2275,36
2276,39
2278,35
2279,38
2280,37
2281,32
2282,27
2283,46
2284,47
2285,21
2286,35
2287,40
2289,39
2290,37
2291,34
2292,52
2293,30
2294,39
2295,33
2296,24
2297,53
2298,42
2299,43
2301,27
2302,43
2303,40
2306,40
2307,28
2308,30
2309,40
2310,30
2311,28
2313,30
2314,32
2315,40
2316,34
2317,28
2318,38
2319,43
2320,46
2321,29
2322,42
2323,19
2324,39
2325,47
2326,32
2327,31
2329,45
2330,24
2331,36
2332,31
2333,40
2334,29
2335,32
2337,45
2338,35
2339,50
2340,43
2341,53
2342,51
2343,31
2345,18
2346,38
2347,23
2348,35
2349,33
2350,44
2352,43
2353,32
2354,42
2355,41
2356,37
2357,44
2358,38
2359,41
2361,42
2362,31
2363,42
2364,35
2365,40
2366,30
2367,36
2369,34
2370,41
2371,31
2374,44
2377,26
2378,31
2379,32
2380,35
2381,30
2383,30
2385,43
2387,51
2388,30
2389,39
2390,47
2391,46
2394,32
2395,32
2396,28
2397,36
2398,38
2399,42
2403,38
2404,28
2406,31
2407,30
2409,41
2410,36
2411,29
2413,38
2414,19
2416,28
2417,46
2418,42
2419,36
2421,38
2422,32
2423,37
2424,39
2426,35
2427,44
2428,34
2430,21
2431,35
2433,43
2434,39
2435,48
2437,31
2438,42
2439,30
2440,29
2441,38
2443,31
2445,30
2446,40
2447,29
2448,38
2450,53
2451,28
2453,39
2454,36
2455,43
2457,36
2458,45
2460,40
2461,42
2462,32
2463,43
2465,28
2466,39
2467,39
2468,50
2469,30
2470,30
2471,53
2472,36
2473,30
2474,46
2475,42
2476,37
2477,36
2478,42
2479,17
2481,29
2482,35
2483,37
2484,37
2485,37
2486,33
2487,48
2488,37
2489,33
2491,34
2492,31
2494,30
2495,38
2497,50
2498,44
2499,37
2501,42
2502,29
2503,40
2505,49
2506,42
2507,39
2509,40
2511,21
2512,29
2513,45
2514,43
2515,28
2517,34
2518,33
2519,37
2520,42
2521,40
2522,39
2523,29
2524,45
2525,33
2529,26
2530,37
2531,53
2533,25
2534,44
2535,41
2536,29
2537,25
2538,43
2539,47
2541,32
2543,30
2545,45
2547,37
2548,41
2549,31
2550,49
2551,42
2553,24
2554,34
2556,39
2558,33
2559,36
2561,39
2562,36
2564,38
2565,57
2566,43
2567,43
2568,28
2569,40
2570,28
2571,21
2572,57
2573,42
2574,35
2575,30
2577,44
2578,35
2579,36
2580,25
2581,38
2582,40
2583,38
2584,37
2585,40
2586,47
2587,24
2588,37
2589,37
2590,35
2593,30
2594,26
2597,41
2598,35
2599,39
2601,29
2602,43
2603,53
2604,36
2605,38
2607,41
2608,32
2609,41
2610,32
2611,31
2612,31
2613,38
2614,35
2615,42
2616,39
2617,45
2618,26
2619,34
2621,31
2622,38
2625,33
2627,37
2629,44
2631,40
2632,34
2633,45
2634,42
2635,41
2636,66
2637,39
2638,27
2639,46
2641,34
2642,27
2643,28
2644,39
2645,48
2646,39
2649,43
2650,31
2652,38
2653,32
2654,34
2655,47
2657,35
2658,32
2659,40
2661,39
2663,36
2664,20
2665,35
2666,34
2667,36
2668,31
2669,35
2670,38
2671,42
2673,35
2674,32
2675,51
2676,27
2677,34
2678,28
2679,35
2680,38
2681,43
2682,28
2683,34
2684,34
2685,31
2686,47
2687,46
2689,35
2691,49
2692,37
2693,45
2695,39
2697,35
2699,22
2701,34
2702,34
2703,54
2704,46
2705,51
2706,38
2707,34
2708,20
2709,28
2710,43
2711,37
2712,39
2713,36
2714,28
2715,39
2716,39
2719,32
2721,38
2722,31
2723,50
2724,33
2725,46
2726,50
2727,41
2729,36
2730,42
2731,56
2733,23
2734,29
2736,32
2737,48
2738,43
2740,37
2741,34
2742,49
2743,53
2745,25
2746,48
2748,37
2754,32
2755,42
2756,58
2757,40
2758,42
2759,39
2760,54
2761,38
2762,44
2763,34
2765,39
2766,39
2767,31
2769,29
2770,35
2771,38
2773,38
2774,36
2776,32
2777,55
2778,34
2779,32
2780,43
2781,49
2782,27
2785,29
2786,27
2787,45
2788,20
2789,38
2791,20
2793,29
2794,35
2795,43
2796,31
2797,37
2798,33
2799,34
2801,55
2802,32
2803,32
2804,41
2806,31
2808,47
2809,37
2810,39
2811,37
2813,53
2814,41
2815,38
2818,50
2819,37
2820,31
2821,31
2822,49
2823,36
2824,36
2825,35
2826,30
2828,28
2829,28
2830,30
2832,42
2833,42
2835,35
2837,37
2838,28
2839,31
2841,46
2843,26
2844,43
2845,37
2846,27
2847,39
2849,28
2850,37
2851,30
2852,54
2853,36
2854,45
2856,44
2857,38
2858,36
2859,39
2860,39
2861,42
2862,25
2863,34
2865,49
2867,41
2868,33
2869,35
2870,26
2871,31
2873,40
2874,26
2875,33
2876,49
2878,35
2879,34
2883,24
2884,32
2885,44
2886,49
2887,33
2889,38
2891,43
2892,36
2894,38
2895,41
2896,47
2897,34
2898,35
2899,37
2902,31
2903,32
2905,45
2907,50
2908,47
2909,30
2910,29
2911,35
2915,29
2916,33
2917,35
2918,45
2919,33
2920,38
2921,47
2922,53
2923,34
2924,38
2926,31
2927,44
2928,53
2929,33
2930,43
2931,45
2932,49
2934,42
2935,42
2937,36
2938,34
2939,39
2940,32
2942,33
2943,35
2945,48
2946,27
2947,43
2948,37
2949,40
2950,23
2951,33
2952,43
2953,36
2954,39
2955,26
2956,31
2957,32
2958,41
2959,33
2961,46
2962,37
2963,34
2965,33
2966,41
2967,33
2968,28
2969,25
2970,45
2971,43
2972,39
2973,33
2974,33
2975,32
2977,44
2978,41
2979,43
2980,44
2981,50
2982,43
2983,35
2985,33
2986,36
2987,38
2988,46
2989,30
2990,33
2991,43
2992,30
2993,18
2994,26
2996,41
2997,30
2998,29
2999,48
3001,36
3002,23
3003,34
3004,33
3005,29
3006,26
3007,34
3009,37
3011,48
3012,48
3014,35
3015,47
3016,55
3017,34
3018,28
3020,33
3021,36
3022,34
3023,37
3024,48
3025,41
3026,44
3027,46
3028,32
3029,52
3030,35
3031,34
3033,42
3034,54
3035,30
3037,36
3041,43
3042,29
3043,36
3045,34
3046,43
3047,31
3048,31
3049,32
3050,36
3051,35
3053,34
3054,26
3055,43
3057,31
3058,40
3059,36
3060,21
3062,33
3064,46
3065,39
3067,45
3069,28
3070,42
3071,33
3073,30
3074,38
3075,31
3076,52
3077,40
3078,43
3079,44
3081,25
3082,47
3083,45
3084,49
3085,38
3086,47
3089,46
3090,40
3091,49
3092,36
3094,41
3095,37
3096,36
3097,29
3099,34
3101,47
3102,48
3103,22
3105,26
3106,31
3107,27
3108,40
3109,34
3110,33
3111,46
3112,40
3113,39
3114,30
3115,22
3116,46
3117,29
3118,33
3119,36
3120,32
3121,46
3122,41
3123,38
3124,40
3125,40
3126,34
3127,46
3129,33
3130,38
3131,38
3132,37
3133,46
3134,42
3135,36
3137,31
3138,47
3139,43
3140,37
3141,47
3142,34
3143,44
3146,20
3147,20
3148,50
3149,46
3150,51
3151,41
3153,36
3154,44
3155,41
3156,35
3158,31
3160,21
3161,51
3162,36
3163,37
3164,37
3165,36
3167,23
3169,33
3170,35
3171,34
3172,38
3173,35
3174,32
3175,37
3177,24
3178,35
3180,36
3181,47
3182,41
3184,31
3185,35
3187,35
3189,44
3190,28
3191,50
3192,40
3193,42
3194,34
3195,35
3196,45
3197,35
3198,35
3201,34
3202,35
3203,31
3205,49
3206,50
3207,34
3208,24
3209,42
3211,37
3212,50
3213,37
3214,45
3215,41
3216,34
3217,33
3218,44
3219,33
3220,39
3221,26
3222,39
3223,48
3225,40
3226,54
3227,47
3228,46
3231,31
3233,36
3234,38
3235,44
3236,23
3237,37
3238,54
3239,42
3240,27
3241,34
3242,30
3243,42
3245,30
3247,33
3250,35
3252,38
3253,29
3254,31
3255,35
3256,43
3257,23
3258,42
3259,51
3260,29
3261,44
3262,31
3264,25
3265,36
3266,45
3267,37
3268,41
3269,35
3271,46
3273,34
3275,41
3277,26
3278,32
3279,43
3282,34
3283,40
3284,31
3285,29
3286,27
3287,35
3288,29
3290,32
3291,44
3292,54
3293,51
3294,26
3295,27
3297,42
3298,40
3299,41
3301,52
3302,36
3303,39
3304,34
3305,43
3306,38
3307,34
3308,24
3309,59
3310,40
3311,46
3312,42
3313,38
3314,53
3315,20
3317,31
3318,34
3319,42
3321,34
3322,44
3323,40
3324,48
3325,40
3326,31
3327,42
3329,23
3330,39
3331,38
3332,29
3333,38
3334,30
3335,34
3336,36
3337,25
3338,35
3340,42
3345,31
3346,39
3347,50
3348,32
3350,28
3351,25
3352,48
3353,38
3354,56
3355,43
3356,45
3357,35
3358,30
3359,33
3360,33
3361,31
3362,16
3363,41
3364,27
3365,40
3366,36
3367,35
3369,51
3370,46
3371,41
3372,33
3374,38
3375,38
3376,35
3378,32
3379,33
3380,42
3381,39
3382,33
3383,25
3384,24
3385,29
3386,36
3387,57
3388,42
3389,24
3390,29
3391,39
3393,45
3394,38
3395,38
3396,22
3399,53
3401,41
3402,68
3403,51
3405,49
3406,39
3409,31
3410,36
3411,32
3413,31
3414,41
3415,35
3418,41
3419,35
3420,23
3421,25
3422,37
3423,37
3424,39
3425,51
3426,37
3427,27
3428,34
3430,34
3431,29
3434,30
3435,43
3436,32
3437,36
3438,45
3441,34
3442,58
3443,48
3444,38
3445,40
3446,44
3447,51
3448,41
3449,41
3450,54
3451,28
3452,43
3454,50
3455,34
3459,30
3460,36
3461,39
3463,52
3466,37
3467,40
3468,43
3469,21
3470,43
3471,31
3472,34
3473,35
3475,37
3476,42
3477,44
3478,35
3480,36
3481,45
3482,32
3483,54
3485,40
3486,30
3489,41
3490,49
3491,23
3492,34
3493,49
3494,31
3495,42
3496,31
3497,44
3498,29
3499,46
3501,33
3502,29
3503,47
3504,30
3505,44
3506,25
3507,40
3508,50
3511,28
3513,52
3514,48
3515,48
3516,40
3517,38
3518,42
3519,47
3520,30
3521,43
3522,41
3523,46
3524,26
3525,47
3527,35
3528,42
3529,25
3530,32
3531,27
3532,44
3533,36
3534,26
3535,41
3537,51
3538,21
3539,31
3541,35
3542,52
3543,34
3544,26
3545,35
3546,23
3548,45
3549,57
3550,34
3551,53
3552,23
3554,23
3555,27
3556,30
3557,37
3558,31
3559,31
3563,46
3565,48
3566,37
3567,40
3568,38
3569,42
3570,43
3571,44
3572,27
3574,43
3576,50
3577,40
3578,39
3579,37
3580,33
3581,37
3582,42
3583,44
3585,23
3586,24
3587,23
3588,40
3589,26
3590,30
3591,45
3592,38
3593,23
3594,43
3595,38
3596,32
3597,39
3598,43
3599,40
3600,32
3602,38
3603,42
3604,43
3606,49
3607,43
3610,40
3613,36
3614,28
3615,27
3616,24
3618,30
3619,51
3620,38
3621,32
3622,39
3623,28
3624,34
3625,49
3626,33
3627,44
3628,40
3629,38
3630,35
3631,22
3633,50
3634,41
3635,41
3636,70
3637,30
3638,38
3639,40
3640,29
3641,39
3642,32
3643,28
3644,20
3645,41
3646,38
3647,29
3648,30
3649,34
3650,32
3652,50
3653,30
3654,29
3655,31
3657,34
3658,40
3659,36
3660,24
3662,48
3664,29
3665,36
3666,35
3667,48
3668,44
3669,34
3670,36
3671,47
3672,32
3673,47
3674,23
3675,19
3676,45
3677,34
3678,40
3679,24
3681,41
3682,36
3683,23
3684,36
3685,33
3686,42
3687,38
3688,31
3689,48
3691,42
3692,30
3693,31
3694,58
3695,46
3697,31
3698,31
3699,30
3700,32
3701,43
3702,35
3703,58
3705,44
3706,24
3707,32
3708,35
3710,52
3711,24
3713,37
3714,40
3715,41
3716,33
3717,30
3718,39
3722,48
3723,45
3724,36
3725,23
3726,37
3727,27
3729,24
3730,31
3731,38
3732,33
3733,57
3735,38
3736,36
3737,33
3738,56
3740,23
3741,31
3742,51
3743,36
3744,38
3746,33
3748,34
3749,31
3750,30
3753,46
3754,39
3756,42
3760,55
3761,33
3762,33
3763,33
3764,23
3765,37
3766,35
3767,25
3768,44
3769,34
3770,52
3771,26
3772,26
3773,52
3774,27
3775,30
3778,38
3779,38
3780,36
3781,42
3782,34
3783,35
3784,41
3785,48
3786,32
3787,33
3788,55
3789,21
3790,41
3791,33
3792,41
3794,38
3797,31
3798,48
3799,42
3801,25
3802,40
3803,33
3804,33
3805,41
3806,36
3807,38
3808,37
3809,17
3810,30
3811,44
3812,36
3813,39
3815,39
3816,31
3818,35
3819,25
3820,43
3821,29
3822,29
3823,40
3825,47
3826,20
3827,43
3829,36
3831,30
3832,45
3833,35
3835,34
3837,32
3838,43
3839,41
3841,38
3842,38
3843,32
3844,30
3845,37
3846,42
3849,25
3851,29
3853,33
3854,40
3855,52
3856,31
3857,27
3858,36
3859,28
3860,36
3861,33
3862,36
3863,36
3864,44
3866,39
3868,27
3869,46
3870,36
3873,30
3874,29
3875,36
3876,31
3877,37
3878,30
3880,39
3881,31
3882,38
3883,39
3884,48
3885,31
3887,35
3888,44
3889,36
3890,31
3891,23
3892,21
3893,45
3894,30
3895,30
3897,54
3898,35
3899,26
3900,52
3901,37
3902,30
3903,37
3906,38
3907,35
3908,28
3909,28
3910,54
3911,49
3913,38
3914,29
3915,34
3916,34
3917,38
3918,39
3919,28
3921,42
3922,43
3923,36
3924,41
3925,36
3926,29
3927,39
3928,48
3931,32
3932,37
3933,34
3934,42
3935,35
3936,54
3937,37
3938,40
3939,43
3940,42
3941,29
3942,41
3943,51
3946,38
3947,31
3948,46
3949,28
3951,37
3952,43
3953,37
3954,23
3955,34
3956,32
3957,44
3958,33
3959,31
3964,34
3965,40
3966,33
3967,40
3969,46
3971,37
3972,32
3973,42
3974,37
3975,42
3976,42
3978,36
3979,41
3980,48
3982,44
3984,37
3986,31
3987,26
3989,49
3990,42
3991,46
3993,37
3994,31
3995,40
3996,32
3997,44
3999,41
4000,33
4001,28
4002,42
4003,23
4004,45
4005,37
4007,33
4008,49
4009,41
4011,51
4012,32
4013,36
4015,40
4018,30
4019,40
4020,30
4021,42
4022,26
4023,30
4024,40
4025,41
4027,38
4028,39
4029,27
4030,20
4031,42
4032,29
4034,37
4037,39
4038,35
4039,30
4041,43
4042,30
4043,50
4047,31
4048,35
4049,39
4050,36
4051,34
4052,40
4053,47
4054,38
4055,44
4057,35
4058,46
4059,39
4061,42
4062,28
4063,36
4065,51
4067,32
4068,22
4069,32
4070,43
4071,35
4073,46
4074,50
4075,37
4076,28
4077,38
4078,42
4079,48
4081,15
4082,38
4083,33
4084,39
4085,36
4086,40
4087,37
4089,45
4090,36
4091,41
4093,41
0,1
52428800,1
4213,1
4218,1
4240,1
4260,1
4263,1
4303,1
4313,1
4349,1
4409,1
4419,1
4434,1
4483,1
4484,1
4493,1
4513,1
4526,1
4534,1
4546,1
4575,1
4641,1
4688,1
4706,1
4738,1
4740,1
4745,1
4758,1
4776,1
4816,1
4831,1
4835,2
4851,1
4886,1
4901,1
4923,1
4975,1
5005,1
5029,1
5080,1
5091,1
5111,1
5129,1
5131,1
5141,1
5163,1
5165,1
5188,1
5205,1
5209,1
5210,1
5214,1
5260,1
5304,1
5329,1
5345,1
5359,1
5364,1
5385,1
5391,1
5409,2
5459,1
5468,1
5496,1
5498,2
5506,1
5520,1
5528,1
5533,2
5553,1
